is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.017241379310344827,0.0,0.053629183903723204,1
False,0.034482758620689655,0.0,0.10697630688228657,2
False,0.05172413793103448,0.0,0.1571643474990598,3
False,0.06896551724137931,0.0,0.20731477999247838,4
False,0.08620689655172414,0.0,0.2418202331703648,5
False,0.10344827586206896,0.0,0.27948476871004135,6
False,0.1206896551724138,0.0,0.319198946972546,7
False,0.13793103448275862,0.0,0.35547198194810076,8
False,0.15517241379310345,0.0,0.3898834148176006,9
False,0.1724137931034483,0.0,0.4235426852200075,10
False,0.1896551724137931,0.0,0.4566190297104174,11
False,0.20689655172413793,0.0,0.49005265137269644,12
False,0.22413793103448276,0.0,0.5119781872884542,13
False,0.2413793103448276,0.0,0.5286009778112072,14
False,0.25862068965517243,0.0,0.5458066942459571,15
False,0.27586206896551724,0.0,0.5691425347875141,16
False,0.29310344827586204,0.0,0.58412937194434,17
False,0.3103448275862069,0.0,0.5990974050394886,18
False,0.3275862068965517,0.0,0.6255359157578038,19
False,0.3448275862068966,0.0,0.6442459571267395,20
False,0.3620689655172414,0.0,0.6630688228657391,21
False,0.3793103448275862,0.0,0.6883978939450922,22
False,0.39655172413793105,0.0,0.7034599473486274,23
False,0.41379310344827586,0.0,0.7176006017299738,24
False,0.43103448275862066,0.0,0.7273223016171494,25
False,0.4482758620689655,0.0,0.7376457314779994,26
False,0.46551724137931033,0.0,0.742873260624295,27
False,0.4827586206896552,0.0,0.7484016547574278,28
False,0.5,0.0,0.7587626927416324,29
False,0.5172413793103449,0.0,0.7689544941707411,30
False,0.5344827586206896,0.0,0.7740503948852955,31
False,0.5517241379310345,0.0,0.7771718691237309,32
False,0.5689655172413793,0.0,0.7788830387363672,33
False,0.5862068965517241,0.0,0.780387363670553,34
False,0.603448275862069,0.0,0.7833207972922153,35
False,0.6206896551724138,0.0,0.7875893192929674,36
False,0.6379310344827587,0.0,0.7920082737871381,37
False,0.6551724137931034,0.0,0.8038924407672058,38
False,0.6724137931034483,0.0,0.8178074464084243,39
False,0.6896551724137931,0.0,0.8252162467092893,40
False,0.7068965517241379,0.0,0.8320985332831893,41
False,0.7241379310344828,0.0,0.8445844302369313,42
False,0.7413793103448276,0.0,0.8554531778864236,43
False,0.7586206896551724,0.0,0.8609627679578791,44
False,0.7758620689655172,0.0,0.8653629183903725,45
False,0.7931034482758621,0.0,0.8668860473862356,46
False,0.7931034482758621,0.017241379310344827,0.8668860473862356,47
False,0.7931034482758621,0.034482758620689655,0.8668860473862356,48
False,0.7931034482758621,0.05172413793103448,0.8668860473862356,49
False,0.8103448275862069,0.05172413793103448,0.8711169612636331,50
False,0.8275862068965517,0.05172413793103448,0.8773787138021815,51
False,0.8448275862068966,0.05172413793103448,0.8808010530274542,52
False,0.8620689655172413,0.05172413793103448,0.8825122226400904,53
False,0.8793103448275862,0.05172413793103448,0.8843926288078227,54
False,0.8793103448275862,0.06896551724137931,0.8843926288078227,55
False,0.8793103448275862,0.08620689655172414,0.8843926288078227,56
False,0.896551724137931,0.08620689655172414,0.8855396765701393,57
False,0.9137931034482759,0.08620689655172414,0.8866491162091014,58
False,0.9137931034482759,0.10344827586206896,0.8866491162091014,59
False,0.9137931034482759,0.1206896551724138,0.8866491162091014,60
False,0.9137931034482759,0.13793103448275862,0.8866491162091014,61
False,0.9310344827586207,0.13793103448275862,0.8881346370816098,62
False,0.9482758620689655,0.13793103448275862,0.8897705904475368,63
False,0.9655172413793104,0.13793103448275862,0.8935502068446786,64
False,0.9827586206896551,0.13793103448275862,0.8983640466340731,65
True,1.0,0.13793103448275862,0.9000000000000001,66
